stock_no,category,colour,shape,carat,carat_band,clarity,cut,polish,symmetry,measurements,depth_pct,table_pct,ratio,lab,cert_no,verify_url,video_url
M-77,Fancy Colour,Fancy Vivid GREEN Blue,Emerald,0.72,Under 1ct,VS2,,VG,VG,6.29 X 4.31 X 2.64,61.3,67,1.46,IGI,786694040,https://api.igi.org/viewpdf.php?r=786694040,
M-123,Fancy Colour,Fancy Vivid Blue,Emerald,0.72,Under 1ct,VS1,,VG,VG,6.14 X 4.15 X 2.76,66.5,65,1.48,IGI,786694042,https://api.igi.org/viewpdf.php?r=786694042,
758-31,White,F,Radiant,10.01,10ct +,VVS2,,EX,EX,15.1 X 10.77 X 7.15,66.4,67,1.4,IGI,815648728,https://api.igi.org/viewpdf.php?r=815648728,
R-20,Fancy Colour,Fancy Intense Pink,Round,0.72,Under 1ct,VS1,EX,VG,VG,5.79 X 5.83 X 3.48,59.9,61,0.99,IGI,802623439,https://api.igi.org/viewpdf.php?r=802623439,
758-11,White,F,Radiant,10.01,10ct +,VS1,,EX,EX,15.94 X 10.45 X 6.95,66.5,63,1.53,IGI,818611980,https://api.igi.org/viewpdf.php?r=818611980,
758-39,White,F,Radiant,9.55,5.00–9.99ct,VS1,,EX,EX,15.27 X 10.41 X 7.04,67.6,66,1.47,IGI,819696678,https://api.igi.org/viewpdf.php?r=819696678,
758-6,White,F,Radiant,9.53,5.00–9.99ct,VVS2,,EX,EX,15.19 X 10.54 X 7.03,66.7,59,1.44,IGI,817675136,https://api.igi.org/viewpdf.php?r=817675136,
710-76,Fancy Colour,Fancy Intense Pink,Round,0.71,Under 1ct,VS1,IDEAL,EX,EX,5.76 X 5.81 X 3.5,60.5,57,0.99,IGI,739506963,https://api.igi.org/viewpdf.php?r=739506963,
759-18,White,F,Radiant,5.31,5.00–9.99ct,VVS2,,EX,EX,13.14 X 8.69 X 5.42,62.4,61,1.51,IGI,823684200,https://api.igi.org/viewpdf.php?r=823684200,
759-233,White,F,Radiant,5.05,5.00–9.99ct,VVS2,,EX,EX,11.82 X 8.38 X 5.78,69,65,1.41,IGI,817675139,https://api.igi.org/viewpdf.php?r=817675139,
736-1007,Fancy Colour,Fancy Pink,Round,0.71,Under 1ct,VVS2,IDEAL,EX,EX,5.81 X 5.83 X 3.48,59.8,59,1,IGI,795647760,https://api.igi.org/viewpdf.php?r=795647760,
M-107,Fancy Colour,Fancy Vivid Greenish Blue,Emerald,0.71,Under 1ct,VS2,,VG,VG,6.18 X 4.18 X 2.72,65.1,64,1.48,IGI,786694041,https://api.igi.org/viewpdf.php?r=786694041,
706-1067,Fancy Colour,Fancy Pink,Round,0.7,Under 1ct,VS1,IDEAL,VG,EX,5.71 X 5.76 X 3.48,60.7,58,0.99,IGI,720576518,https://api.igi.org/viewpdf.php?r=720576518,
759-84,White,F,Radiant,5.03,5.00–9.99ct,VS1,,EX,EX,12.02 X 8.19 X 5.65,69,67,1.47,IGI,817605942,https://api.igi.org/viewpdf.php?r=817605942,
759-580,White,E,Radiant,5.03,5.00–9.99ct,VVS2,,EX,EX,12.08 X 8.49 X 5.65,66.5,64,1.42,IGI,821689389,https://api.igi.org/viewpdf.php?r=821689389,
744-114,Fancy Colour,Fancy Intense Pink,Round,0.7,Under 1ct,VVS2,IDEAL,EX,EX,5.69 X 5.71 X 3.49,61.2,59,1,IGI,813634411,https://api.igi.org/viewpdf.php?r=813634411,
759-8,White,F,Radiant,5.02,5.00–9.99ct,VS1,,EX,EX,12.54 X 8.39 X 5.27,62.8,62,1.49,IGI,823643375,https://api.igi.org/viewpdf.php?r=823643375,
M-68,Fancy Colour,Fancy Vivid Blue,Emerald,0.7,Under 1ct,VS2,,VG,VG,6.06 X 4.19 X 2.78,66.3,63,1.45,IGI,786694118,https://api.igi.org/viewpdf.php?r=786694118,
756-122,White,F,Radiant,4.58,3.00–4.99ct,VVS2,,EX,EX,12.01 X 8.24 X 5.47,66.4,65,1.46,IGI,803618183,https://api.igi.org/viewpdf.php?r=803618183,
735-94,White,E,Radiant,2.82,2.00–2.99ct,VVS1,,EX,EX,9.53 X 6.68 X 4.72,70.7,63,1.43,IGI,771661605,https://api.igi.org/viewpdf.php?r=771661605,
759-10,White,F,Radiant,2.49,2.00–2.99ct,VS1,,EX,EX,9.84 X 6.59 X 4.35,66,66,1.49,IGI,823684197,https://api.igi.org/viewpdf.php?r=823684197,
744-938,Fancy Colour,Fancy Intense Pink,Round,0.68,Under 1ct,VVS2,IDEAL,EX,EX,5.64 X 5.69 X 3.42,60.4,59,0.99,IGI,813634410,https://api.igi.org/viewpdf.php?r=813634410,
761-51,White,F,Radiant,2.06,2.00–2.99ct,VVS2,,EX,EX,9.12 X 6.11 X 4.18,68.4,59,1.49,IGI,823684184,https://api.igi.org/viewpdf.php?r=823684184,
760-542,White,F,Radiant,2.05,2.00–2.99ct,VVS2,,VG,EX,8.86 X 6.24 X 4.38,70.2,64,1.42,IGI,823643278,https://api.igi.org/viewpdf.php?r=823643278,
760-228,White,F,Radiant,2.05,2.00–2.99ct,VVS2,,EX,EX,8.67 X 6.25 X 4.26,68.2,60,1.39,IGI,821689363,https://api.igi.org/viewpdf.php?r=821689363,
762-76,White,E,Radiant,2.04,2.00–2.99ct,VVS2,,EX,EX,9.24 X 6.17 X 4.1,66.5,62,1.5,IGI,823684124,https://api.igi.org/viewpdf.php?r=823684124,
762-75,White,D,Radiant,2.04,2.00–2.99ct,VS1,,EX,EX,9.21 X 6.1 X 4.09,67,58,1.51,IGI,824615636,https://api.igi.org/viewpdf.php?r=824615636,
R-29,Fancy Colour,Fancy Intense Pink,Round,0.67,Under 1ct,VS1,VG,VG,VG,5.44 X 5.48 X 3.54,64.8,57,0.99,IGI,802623440,https://api.igi.org/viewpdf.php?r=802623440,
761-48,White,F,Radiant,2.04,2.00–2.99ct,VVS2,,EX,EX,8.96 X 6.38 X 4.14,64.9,65,1.4,IGI,823684142,https://api.igi.org/viewpdf.php?r=823684142,
760-75,White,E,Radiant,2.03,2.00–2.99ct,VS2,,EX,EX,9.31 X 6.12 X 4.13,67.5,66,1.52,IGI,823684187,https://api.igi.org/viewpdf.php?r=823684187,
R-76,Fancy Colour,Fancy Intense Pink,Round,0.66,Under 1ct,VS1,EX,VG,VG,5.55 X 5.57 X 3.41,61.3,60,1,IGI,802623441,https://api.igi.org/viewpdf.php?r=802623441,
M-60,Fancy Colour,Fancy Vivid Blue,Pear,0.65,Under 1ct,VS1,,VG,VG,7.67 X 4.79 X 2.9,60.5,56,1.6,IGI,786694056,https://api.igi.org/viewpdf.php?r=786694056,
R-52,Fancy Colour,Fancy Intense Pink,Round,0.65,Under 1ct,VVS2,GD,VG,VG,5.54 X 5.59 X 3.33,59.9,58,0.99,IGI,802623426,https://api.igi.org/viewpdf.php?r=802623426,
759-483,White,F,Radiant,1.9,1.00–1.99ct,VVS2,,EX,EX,9.15 X 6.2 X 3.91,63.1,62,1.48,IGI,821689342,https://api.igi.org/viewpdf.php?r=821689342,
735-104,White,D,Radiant,1.88,1.00–1.99ct,VVS2,,EX,EX,8.39 X 6.12 X 4.15,67.8,63,1.37,IGI,771661518,https://api.igi.org/viewpdf.php?r=771661518,
M-119,Fancy Colour,Fancy Vivid Blue,Emerald,0.65,Under 1ct,VVS2,,VG,VG,6.06 X 4.1 X 2.63,64.1,70,1.48,IGI,786694055,https://api.igi.org/viewpdf.php?r=786694055,
744-89,Fancy Colour,Fancy Intense Pink,Round,0.65,Under 1ct,VS2,IDEAL,EX,EX,5.58 X 5.63 X 3.39,60.4,58,0.99,IGI,807662791,https://api.igi.org/viewpdf.php?r=807662791,
M-82,Fancy Colour,Fancy Intense Green,Emerald,0.64,Under 1ct,VS2,,VG,VG,6 X 4.14 X 2.59,62.6,65,1.45,IGI,786694075,https://api.igi.org/viewpdf.php?r=786694075,
759-655,White,F,Radiant,1.86,1.00–1.99ct,VS1,,EX,EX,8.91 X 5.84 X 4.04,69.2,62,1.53,IGI,819696594,https://api.igi.org/viewpdf.php?r=819696594,
759-193,White,F,Radiant,1.85,1.00–1.99ct,VVS2,,EX,EX,8.86 X 6.31 X 3.92,62.1,61,1.4,IGI,818611965,https://api.igi.org/viewpdf.php?r=818611965,
M-35,Fancy Colour,Fancy Vivid Blue,Pear,0.64,Under 1ct,VS1,,VG,VG,7.68 X 4.74 X 2.84,59.9,62,1.62,IGI,786694068,https://api.igi.org/viewpdf.php?r=786694068,
M-78,Fancy Colour,Fancy Vivid Blue,Emerald,0.64,Under 1ct,VS1,,EX,EX,6.19 X 4.16 X 2.58,62,68,1.49,IGI,786694122,https://api.igi.org/viewpdf.php?r=786694122,
M-112,Fancy Colour,Fancy Vivid Blue,Emerald,0.64,Under 1ct,VS1,,VG,VG,5.86 X 4.01 X 2.73,68.1,66,1.46,IGI,786694046,https://api.igi.org/viewpdf.php?r=786694046,
755-33,White,F,Radiant,1.84,1.00–1.99ct,VS1,,EX,EX,8.81 X 6.27 X 3.84,61.2,61,1.41,IGI,803618144,https://api.igi.org/viewpdf.php?r=803618144,
735-102,White,D,Radiant,1.84,1.00–1.99ct,VVS1,,EX,EX,8.63 X 5.94 X 4.07,68.5,62,1.45,IGI,771661523,https://api.igi.org/viewpdf.php?r=771661523,
735-558,White,D,Radiant,1.84,1.00–1.99ct,VVS2,,EX,EX,8.37 X 6.12 X 4.32,70.6,67,1.37,IGI,774639261,https://api.igi.org/viewpdf.php?r=774639261,
757-108,Fancy Colour,Fancy Pink,Round,0.63,Under 1ct,VS1,IDEAL,EX,EX,5.5 X 5.53 X 3.38,61.3,58,0.99,IGI,813688973,https://api.igi.org/viewpdf.php?r=813688973,
760-74,White,E,Radiant,1.81,1.00–1.99ct,VS1,,EX,EX,8.43 X 6.04 X 4.12,68.2,64,1.4,IGI,823643303,https://api.igi.org/viewpdf.php?r=823643303,
735-108,White,D,Radiant,1.81,1.00–1.99ct,VVS2,,EX,EX,8.75 X 5.92 X 3.97,67.1,65,1.48,IGI,774639264,https://api.igi.org/viewpdf.php?r=774639264,
735-481,White,D,Radiant,1.71,1.00–1.99ct,VS1,,EX,EX,8.59 X 5.84 X 3.93,67.3,63,1.47,IGI,771661521,https://api.igi.org/viewpdf.php?r=771661521,
M-110,Fancy Colour,Fancy Vivid Blue,Emerald,0.62,Under 1ct,VS2,,VG,VG,5.68 X 4.03 X 2.72,67.5,62,1.41,IGI,786694047,https://api.igi.org/viewpdf.php?r=786694047,
758-675,White,F,Radiant,1.55,1.00–1.99ct,VS1,,EX,EX,8.25 X 5.73 X 3.81,66.5,64,1.44,IGI,816631941,https://api.igi.org/viewpdf.php?r=816631941,
758-412,White,E,Radiant,1.54,1.00–1.99ct,VS1,,EX,EX,8.55 X 5.49 X 3.86,70.3,64,1.56,IGI,819696655,https://api.igi.org/viewpdf.php?r=819696655,
744-677,Fancy Colour,Fancy Vivid Pink,Round,0.62,Under 1ct,VVS2,IDEAL,VG,EX,5.51 X 5.54 X 3.34,60.5,59,0.99,IGI,802623427,https://api.igi.org/viewpdf.php?r=802623427,
760-318,White,F,Radiant,1.54,1.00–1.99ct,VS1,,EX,EX,7.92 X 5.68 X 3.85,67.8,66,1.39,IGI,823684166,https://api.igi.org/viewpdf.php?r=823684166,
M-111,Fancy Colour,Fancy Vivid Blue,Emerald,0.61,Under 1ct,VS1,,VG,VG,5.98 X 3.88 X 2.57,66.2,63,1.54,IGI,786694077,https://api.igi.org/viewpdf.php?r=786694077,
733-109,White,F,Radiant,1.53,1.00–1.99ct,VVS1,,EX,EX,7.66 X 5.8 X 4.02,69.3,65,1.32,IGI,769654827,https://api.igi.org/viewpdf.php?r=769654827,
760-54,White,F,Radiant,1.53,1.00–1.99ct,VS1,,EX,EX,8.28 X 5.52 X 3.91,70.8,64,1.5,IGI,821689347,https://api.igi.org/viewpdf.php?r=821689347,
750-930,Fancy Colour,Fancy Intense Pink,Round,0.61,Under 1ct,VVS2,IDEAL,EX,EX,5.49 X 5.52 X 3.35,60.8,58,0.99,IGI,802623442,https://api.igi.org/viewpdf.php?r=802623442,
755-415,Fancy Colour,Fancy Intense Pink,Round,0.61,Under 1ct,VVS1,IDEAL,EX,EX,5.47 X 5.49 X 3.35,61.1,58,1,IGI,813688972,https://api.igi.org/viewpdf.php?r=813688972,
M-88,Fancy Colour,Fancy Intense Green,Emerald,0.61,Under 1ct,VS1,,EX,EX,5.95 X 4.05 X 2.57,63.5,66,1.47,IGI,786694072,https://api.igi.org/viewpdf.php?r=786694072,
760-810,White,E,Radiant,1.52,1.00–1.99ct,VVS2,,EX,EX,7.97 X 5.56 X 3.79,68.2,65,1.43,IGI,823643258,https://api.igi.org/viewpdf.php?r=823643258,
755-196,Fancy Colour,Fancy Intense Pink,Round,0.61,Under 1ct,VVS2,IDEAL,VG,EX,5.41 X 5.43 X 3.36,62,58,1,IGI,813688968,https://api.igi.org/viewpdf.php?r=813688968,
755-322,Fancy Colour,Fancy Intense Pink,Round,0.61,Under 1ct,VVS2,IDEAL,EX,EX,5.47 X 5.5 X 3.32,60.6,58,0.99,IGI,813688971,https://api.igi.org/viewpdf.php?r=813688971,
752-250,Fancy Colour,Fancy Pink,Round,0.6,Under 1ct,VS1,IDEAL,EX,EX,5.37 X 5.4 X 3.36,62.3,57,0.99,IGI,813634418,https://api.igi.org/viewpdf.php?r=813634418,
761-425,White,F,Radiant,1.52,1.00–1.99ct,VS1,,EX,EX,7.91 X 5.71 X 3.8,66.5,64,1.39,IGI,823684168,https://api.igi.org/viewpdf.php?r=823684168,
M-47,Fancy Colour,Fancy Vivid Blue,Pear,0.59,Under 1ct,VS2,,VG,VG,7.51 X 4.64 X 2.75,59.3,62,1.62,IGI,786694108,https://api.igi.org/viewpdf.php?r=786694108,
758-511,White,D,Radiant,1.5,1.00–1.99ct,VS1,,EX,EX,8.31 X 5.47 X 3.8,69.5,67,1.52,IGI,818696497,https://api.igi.org/viewpdf.php?r=818696497,
759-370,White,F,Radiant,1.5,1.00–1.99ct,VS1,,EX,EX,8.21 X 5.63 X 3.7,65.7,60,1.46,IGI,823643239,https://api.igi.org/viewpdf.php?r=823643239,
PF-17,Fancy Colour,Fancy Vivid Pink,Emerald,0.59,Under 1ct,VS2,,VG,VG,5.92 X 3.98 X 2.55,64.1,70,1.49,IGI,760590858,https://api.igi.org/viewpdf.php?r=760590858,
M-125,Fancy Colour,Fancy Vivid Blue,Emerald,0.59,Under 1ct,VS1,,VG,VG,5.96 X 3.95 X 2.54,64.3,62,1.51,IGI,786694071,https://api.igi.org/viewpdf.php?r=786694071,
759-371,White,E,Radiant,1.42,1.00–1.99ct,VS1,,EX,EX,7.87 X 5.48 X 3.85,70.3,61,1.44,IGI,823684118,https://api.igi.org/viewpdf.php?r=823684118,
PF-19,Fancy Colour,Fancy Intense Pink,Emerald,0.59,Under 1ct,VS1,,VG,VG,5.66 X 3.95 X 2.62,66.3,70,1.43,IGI,760590859,https://api.igi.org/viewpdf.php?r=760590859,
760-112,White,F,Radiant,1.32,1.00–1.99ct,VVS2,,EX,EX,8.11 X 5.36 X 3.5,65.3,58,1.51,IGI,821689335,https://api.igi.org/viewpdf.php?r=821689335,
M-97,Fancy Colour,Fancy Vivid Blue,Emerald,0.58,Under 1ct,VS1,,VG,VG,5.87 X 3.97 X 2.56,64.5,64,1.48,IGI,786694112,https://api.igi.org/viewpdf.php?r=786694112,
758-274,White,D,Radiant,1.23,1.00–1.99ct,VVS2,,EX,EX,7.97 X 5.14 X 3.55,69.1,67,1.55,IGI,816631953,https://api.igi.org/viewpdf.php?r=816631953,
760-568,White,E,Radiant,1.06,1.00–1.99ct,VS1,,EX,EX,7.29 X 5.11 X 3.21,62.8,61,1.43,IGI,823684195,https://api.igi.org/viewpdf.php?r=823684195,
760-770,White,E,Radiant,1.05,1.00–1.99ct,VVS2,,EX,EX,7.31 X 4.95 X 3.44,69.5,66,1.48,IGI,823684134,https://api.igi.org/viewpdf.php?r=823684134,
R-65,Fancy Colour,Fancy Intense Pink,Round,0.58,Under 1ct,VS2,EX,VG,VG,5.27 X 5.34 X 3.27,61.6,60,0.99,IGI,802623444,https://api.igi.org/viewpdf.php?r=802623444,
760-569,White,F,Radiant,1.05,1.00–1.99ct,VS2,,EX,EX,7.35 X 4.88 X 3.42,70.1,63,1.51,IGI,823684194,https://api.igi.org/viewpdf.php?r=823684194,
758-197,White,E,Radiant,1.05,1.00–1.99ct,VVS2,,EX,EX,7.49 X 4.96 X 3.3,66.5,65,1.51,IGI,819696581,https://api.igi.org/viewpdf.php?r=819696581,
M-105,Fancy Colour,Fancy Vivid Blue,Emerald,0.58,Under 1ct,VVS2,,VG,VG,5.74 X 4.03 X 2.55,63.3,65,1.42,IGI,786694110,https://api.igi.org/viewpdf.php?r=786694110,
759-564,White,E,Radiant,1.05,1.00–1.99ct,VVS2,,EX,EX,7.39 X 5.13 X 3.21,62.6,61,1.44,IGI,821689332,https://api.igi.org/viewpdf.php?r=821689332,
M-67,Fancy Colour,Fancy Vivid Blue,Emerald,0.57,Under 1ct,VS2,,VG,VG,5.82 X 3.79 X 2.54,67,74,1.54,IGI,786694111,https://api.igi.org/viewpdf.php?r=786694111,
733-110,White,D,Radiant,1.04,1.00–1.99ct,VVS1,,EX,EX,7.17 X 5.05 X 3.45,68.3,63,1.42,IGI,769654975,https://api.igi.org/viewpdf.php?r=769654975,
762-77,White,D,Radiant,1.03,1.00–1.99ct,VS2,,EX,EX,7.29 X 5.02 X 3.17,63.1,55,1.45,IGI,823684121,https://api.igi.org/viewpdf.php?r=823684121,
759-547,White,E,Radiant,1.03,1.00–1.99ct,VVS2,,EX,EX,7.34 X 5 X 3.14,62.8,61,1.47,IGI,819696586,https://api.igi.org/viewpdf.php?r=819696586,
758-198,White,D,Radiant,1.03,1.00–1.99ct,VVS2,,EX,EX,7.11 X 5.06 X 3.31,65.4,61,1.41,IGI,818696486,https://api.igi.org/viewpdf.php?r=818696486,
758-250,White,D,Radiant,1.02,1.00–1.99ct,VVS2,,EX,EX,7.7 X 4.96 X 3.15,63.5,62,1.55,IGI,817675039,https://api.igi.org/viewpdf.php?r=817675039,
744-112,Fancy Colour,Fancy Intense Pink,Round,0.57,Under 1ct,VS1,IDEAL,EX,EX,5.36 X 5.39 X 3.22,60,58,0.99,IGI,802623446,https://api.igi.org/viewpdf.php?r=802623446,
752-83,Fancy Colour,Fancy Pink,Round,0.57,Under 1ct,VS2,IDEAL,EX,EX,5.3 X 5.32 X 3.27,61.6,57,1,IGI,813634416,https://api.igi.org/viewpdf.php?r=813634416,
759-724,White,D,Radiant,1.02,1.00–1.99ct,VS2,,EX,EX,7.18 X 5.17 X 3.26,63.1,62,1.39,IGI,821689377,https://api.igi.org/viewpdf.php?r=821689377,
757-39,White,E,Radiant,1.01,1.00–1.99ct,SI1,,EX,EX,6.84 X 4.92 X 3.48,70.7,66,1.39,IGI,807660692,https://api.igi.org/viewpdf.php?r=807660692,
752-223,Fancy Colour,Fancy Pink,Round,0.57,Under 1ct,VS1,IDEAL,EX,EX,5.34 X 5.36 X 3.24,60.5,58,1,IGI,813634417,https://api.igi.org/viewpdf.php?r=813634417,
760-449,White,E,Radiant,1,1.00–1.99ct,VS1,,EX,EX,7.07 X 4.81 X 3.4,70.7,64,1.47,IGI,824615663,https://api.igi.org/viewpdf.php?r=824615663,
755-68,White,F,Radiant,0.94,Under 1ct,VVS2,,EX,EX,7.16 X 4.73 X 3.3,69.8,66,1.51,IGI,803617760,https://api.igi.org/viewpdf.php?r=803617760,
M-102,Fancy Colour,Fancy Vivid Blue,Emerald,0.57,Under 1ct,VS1,,VG,VG,5.86 X 3.9 X 2.56,65.6,65,1.5,IGI,786694115,https://api.igi.org/viewpdf.php?r=786694115,
735-356,White,D,Radiant,0.94,Under 1ct,VVS2,,EX,EX,6.94 X 4.7 X 3.39,72.1,67,1.48,IGI,771661481,https://api.igi.org/viewpdf.php?r=771661481,
M-114,Fancy Colour,Fancy Vivid Blue,Emerald,0.57,Under 1ct,VS2,,VG,VG,5.76 X 4.11 X 2.49,60.6,67,1.4,IGI,786694008,https://api.igi.org/viewpdf.php?r=786694008,
734-338,White,D,Radiant,0.93,Under 1ct,VVS2,,EX,EX,6.85 X 4.97 X 3.2,64.4,61,1.38,IGI,776697774,https://api.igi.org/viewpdf.php?r=776697774,
M-122,Fancy Colour,Fancy Vivid Blue,Emerald,0.56,Under 1ct,VS1,,VG,VG,5.5 X 3.81 X 2.59,68,59,1.44,IGI,786694117,https://api.igi.org/viewpdf.php?r=786694117,
756-205,White,E,Radiant,0.86,Under 1ct,VS1,,EX,EX,6.44 X 4.96 X 3.18,64.1,66,1.3,IGI,808628773,https://api.igi.org/viewpdf.php?r=808628773,
M-73,Fancy Colour,Fancy Vivid Blue,Emerald,0.56,Under 1ct,VS1,,VG,VG,5.83 X 4.01 X 2.44,60.8,64,1.45,IGI,786694114,https://api.igi.org/viewpdf.php?r=786694114,
733-29,White,D,Princess,1.25,1.00–1.99ct,VVS1,,EX,EX,5.76 X 5.76 X 4.21,73.1,68,1,IGI,771661584,https://api.igi.org/viewpdf.php?r=771661584,
733-217,White,D,Princess,0.91,Under 1ct,VVS2,,EX,EX,5.38 X 5.22 X 3.56,68.2,65,1.03,IGI,769654790,https://api.igi.org/viewpdf.php?r=769654790,
M-64,Fancy Colour,Fancy Vivid Blue,Emerald,0.56,Under 1ct,VS1,,VG,VG,5.41 X 3.84 X 2.76,71.9,66,1.41,IGI,786694011,https://api.igi.org/viewpdf.php?r=786694011,
734-270,White,D,Princess,0.81,Under 1ct,VVS2,,EX,EX,5.01 X 4.99 X 3.68,73.7,71,1,IGI,795647679,https://api.igi.org/viewpdf.php?r=795647679,
734-112,White,G,Princess,0.79,Under 1ct,VVS1,,VG,VG,4.95 X 4.95 X 3.67,74.1,73,1,IGI,819696715,https://api.igi.org/viewpdf.php?r=819696715,
M-72,Fancy Colour,Fancy Vivid Greenish Blue,Emerald,0.55,Under 1ct,SI1,,EX,VG,5.54 X 3.93 X 2.56,65.1,68,1.41,IGI,786694012,https://api.igi.org/viewpdf.php?r=786694012,
M-91,Fancy Colour,Fancy Vivid Blue,Emerald,0.55,Under 1ct,VS1,,EX,VG,5.54 X 3.92 X 2.56,65.3,66,1.41,IGI,786694015,https://api.igi.org/viewpdf.php?r=786694015,
M-89,Fancy Colour,Fancy Vivid Blue,Emerald,0.55,Under 1ct,VS1,,VG,VG,5.79 X 4.15 X 2.39,57.6,66,1.4,IGI,786694016,https://api.igi.org/viewpdf.php?r=786694016,
M-84,Fancy Colour,Fancy Vivid Blue,Emerald,0.55,Under 1ct,VVS2,,VG,VG,5.45 X 4.12 X 2.59,62.9,66,1.32,IGI,786694010,https://api.igi.org/viewpdf.php?r=786694010,
734-271,White,D,Princess,0.73,Under 1ct,VVS2,,VG,VG,4.86 X 4.85 X 3.55,73.2,71,1,IGI,819696695,https://api.igi.org/viewpdf.php?r=819696695,
M-117,Fancy Colour,Fancy Vivid Greenish Blue,Emerald,0.55,Under 1ct,VS2,,VG,VG,5.93 X 3.83 X 2.52,65.8,64,1.55,IGI,786694014,https://api.igi.org/viewpdf.php?r=786694014,
734-218,White,G,Princess,0.71,Under 1ct,VVS2,,VG,VG,4.83 X 4.82 X 3.44,71.4,72,1,IGI,819696697,https://api.igi.org/viewpdf.php?r=819696697,
734-164,White,D,Princess,0.63,Under 1ct,VVS1,,VG,VG,4.64 X 4.64 X 3.31,71.3,67,1,IGI,819696696,https://api.igi.org/viewpdf.php?r=819696696,
733-387,White,E,Princess,0.61,Under 1ct,VS1,,VG,VG,4.57 X 4.56 X 3.21,70.4,68,1,IGI,819696699,https://api.igi.org/viewpdf.php?r=819696699,
PF-5,Fancy Colour,Fancy Vivid Pink,Emerald,0.54,Under 1ct,VVS2,,EX,VG,5.41 X 3.83 X 2.48,64.8,71,1.41,IGI,760590852,https://api.igi.org/viewpdf.php?r=760590852,
734-177,White,D,Princess,0.61,Under 1ct,VVS2,,VG,VG,4.62 X 4.61 X 3.32,72,70,1,IGI,819696698,https://api.igi.org/viewpdf.php?r=819696698,
734-114,White,D,Princess,0.57,Under 1ct,VS1,,VG,VG,4.54 X 4.52 X 3.16,69.9,72,1,IGI,819696700,https://api.igi.org/viewpdf.php?r=819696700,
M-63,Fancy Colour,Fancy Vivid Blue,Emerald,0.54,Under 1ct,VS1,,VG,VG,5.64 X 3.87 X 2.46,63.6,74,1.46,IGI,786694120,https://api.igi.org/viewpdf.php?r=786694120,
M-94,Fancy Colour,Fancy Vivid Blue,Emerald,0.54,Under 1ct,VS2,,EX,VG,5.53 X 3.92 X 2.53,64.5,63,1.41,IGI,786693998,https://api.igi.org/viewpdf.php?r=786693998,
M-62,Fancy Colour,Fancy Vivid Blue,Emerald,0.54,Under 1ct,VS2,,VG,VG,5.99 X 4 X 2.48,62,67,1.5,IGI,786694119,https://api.igi.org/viewpdf.php?r=786694119,
734-201,White,D,Princess,0.57,Under 1ct,VVS1,,EX,VG,4.58 X 4.51 X 3.22,71.4,69,1.02,IGI,795647745,https://api.igi.org/viewpdf.php?r=795647745,
M-101,Fancy Colour,Fancy Vivid Blue,Emerald,0.53,Under 1ct,VS2,,VG,VG,5.59 X 3.66 X 2.54,69.4,65,1.53,IGI,786694057,https://api.igi.org/viewpdf.php?r=786694057,
M-116,Fancy Colour,Fancy Vivid Blue,Emerald,0.53,Under 1ct,VS2,,VG,VG,5.69 X 3.74 X 2.58,69,66,1.52,IGI,786694004,https://api.igi.org/viewpdf.php?r=786694004,
M-93,Fancy Colour,Fancy Vivid Blue,Emerald,0.53,Under 1ct,VVS2,,EX,VG,5.77 X 3.98 X 2.4,60.3,67,1.45,IGI,786694078,https://api.igi.org/viewpdf.php?r=786694078,
734-221,White,E,Princess,0.55,Under 1ct,VVS1,,VG,VG,4.38 X 4.37 X 3.26,74.6,73,1,IGI,819696701,https://api.igi.org/viewpdf.php?r=819696701,
734-139,White,D,Princess,0.53,Under 1ct,VS1,,VG,VG,4.34 X 4.34 X 3.21,74,70,1,IGI,819696702,https://api.igi.org/viewpdf.php?r=819696702,
M-99,Fancy Colour,Fancy Vivid Blue,Emerald,0.53,Under 1ct,VS1,,VG,VG,5.53 X 3.77 X 2.43,64.5,70,1.47,IGI,786694080,https://api.igi.org/viewpdf.php?r=786694080,
734-113,White,D,Princess,0.52,Under 1ct,VVS2,,VG,VG,4.45 X 4.43 X 3.04,68.6,72,1,IGI,819696704,https://api.igi.org/viewpdf.php?r=819696704,
734-138,White,E,Princess,0.52,Under 1ct,VVS2,,VG,VG,4.38 X 4.33 X 3.15,72.7,72,1.01,IGI,819696694,https://api.igi.org/viewpdf.php?r=819696694,
734-136,White,F,Princess,0.49,Under 1ct,VVS2,,VG,VG,4.44 X 4.37 X 2.84,65,74,1.02,IGI,819696692,https://api.igi.org/viewpdf.php?r=819696692,
734-222,White,D,Princess,0.49,Under 1ct,VS2,,VG,VG,4.37 X 4.35 X 2.99,68.7,76,1,IGI,819696690,https://api.igi.org/viewpdf.php?r=819696690,
734-126,White,D,Princess,0.47,Under 1ct,VS1,,VG,VG,4.35 X 4.32 X 2.87,66.4,73,1.01,IGI,819696685,https://api.igi.org/viewpdf.php?r=819696685,
734-156,White,D,Princess,0.47,Under 1ct,VVS2,,VG,VG,4.39 X 4.36 X 2.71,62.2,79,1.01,IGI,819696689,https://api.igi.org/viewpdf.php?r=819696689,
M-98,Fancy Colour,Fancy Vivid Blue,Emerald,0.53,Under 1ct,VS1,,VG,EX,5.86 X 3.84 X 2.45,63.8,67,1.53,IGI,786694079,https://api.igi.org/viewpdf.php?r=786694079,
